1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
1532,797.0,4.0,No,1085,GLQ,390,0.0,514,Unf,1990.0,2329,Gd,11839,86.0,99.0,121,5,7,1475,0.0,1990,1990
1302,432.0,4.0,None,0,None,0,0.0,539,Unf,1977.0,1734,Gd,10125,75.0,0.0,0,5,5,0,0.0,1977,1977
1004,848.0,3.0,Mn,668,GLQ,336,0.0,660,Fin,1999.0,1852,Gd,9066,73.0,320.0,106,5,8,1004,0.0,1999,2000
778,0.0,2.0,No,403,ALQ,212,0.0,924,Unf,1966.0,778,TA,6900,71.0,0.0,25,6,5,740,0.0,1940,1955
1636,971.0,3.0,No,152,Rec,977,0.0,0,Unf,1980.0,3086,Ex,18030,138.0,0.0,0,6,5,1598,0.0,1946,1994
753,741.0,3.0,No,547,BLQ,224,0.0,213,Unf,1942.0,1494,Gd,7500,69.0,0.0,0,7,6,771,0.0,1942,1950
879,984.0,4.0,Av,0,Unf,879,0.0,660,Fin,2006.0,1863,Gd,14054,58.0,0.0,17,5,7,879,0.0,2006,2006
773,885.0,3.0,No,219,GLQ,554,0.0,431,Fin,1995.0,1658,TA,8000,69.0,0.0,84,5,6,773,0.0,1995,1996
923,0.0,2.0,No,543,BLQ,261,0.0,264,RFn,1980.0,923,TA,8012,50.0,0.0,0,5,6,923,0.0,1980,1980
884,0.0,2.0,Av,747,ALQ,0,0.0,504,RFn,1983.0,884,Gd,9180,69.0,0.0,0,7,5,840,240.0,1983,1983
893,0.0,2.0,No,220,ALQ,625,0.0,576,Unf,1985.0,893,Gd,9600,60.0,0.0,0,7,5,845,0.0,1949,2003
658,526.0,5.0,No,0,Unf,658,0.0,0,None,1980.0,1184,TA,8410,58.0,0.0,151,3,5,658,0.0,1910,1996
720,472.0,4.0,No,0,Unf,720,0.0,0,None,1980.0,1192,TA,10800,60.0,0.0,0,4,4,720,0.0,1949,1950
747,0.0,2.0,No,0,Unf,747,0.0,220,Unf,1945.0,747,TA,4608,47.0,0.0,0,6,4,747,0.0,1945,1950
736,716.0,2.0,No,0,Unf,736,0.0,0,None,1980.0,1452,TA,4456,33.0,0.0,0,5,4,736,0.0,1920,2008
958,0.0,2.0,Mn,498,BLQ,460,0.0,301,RFn,1960.0,958,TA,12772,69.0,0.0,0,8,6,958,0.0,1960,1998
1484,0.0,3.0,Av,428,GLQ,1048,0.0,472,RFn,2006.0,1484,Ex,9037,64.0,32.0,33,5,8,1476,0.0,2006,2006
1533,0.0,2.0,Gd,655,ALQ,878,0.0,576,Unf,1975.0,1533,Gd,70761,62.0,0.0,54,5,7,1533,0.0,1975,1975
673,709.0,3.0,No,641,GLQ,32,0.0,490,Unf,2000.0,1382,Gd,2651,69.0,0.0,50,5,7,673,0.0,2000,2000
1440,0.0,4.0,No,133,ALQ,1307,0.0,0,None,1980.0,1440,Fa,12108,92.0,270.0,0,4,4,1440,0.0,1955,1955
1694,0.0,3.0,Av,0,Unf,1694,0.0,776,Unf,2008.0,1694,Gd,10475,64.0,72.0,33,5,8,1694,160.0,2008,2008
1530,0.0,3.0,Av,1274,ALQ,256,0.0,430,Fin,2005.0,1530,Gd,16158,124.0,16.0,36,5,7,1530,0.0,2005,2005
838,0.0,2.0,Mn,210,Rec,0,0.0,275,Fin,1961.0,838,Fa,10267,55.0,0.0,0,7,6,816,0.0,1918,2000
483,504.0,2.0,No,330,BLQ,153,0.0,264,Unf,1973.0,987,TA,1680,21.0,158.0,0,5,6,483,0.0,1973,1973
851,651.0,3.0,No,0,Unf,776,0.0,270,RFn,1931.0,1502,TA,7200,60.0,0.0,0,6,7,776,0.0,1931,2000
2097,0.0,1.0,Mn,1721,Unf,356,0.0,1134,Fin,2005.0,2097,Ex,20896,49.0,0.0,267,5,8,2077,192.0,2005,2006
1932,0.0,2.0,Av,1336,GLQ,596,0.0,774,Fin,2008.0,1932,Ex,12444,96.0,426.0,66,5,8,1932,0.0,2008,2008
1869,0.0,2.0,No,0,Unf,1869,0.0,617,RFn,2007.0,1869,Ex,7820,68.0,362.0,54,5,9,1869,0.0,2007,2007
1180,0.0,3.0,Gd,1065,GLQ,92,0.0,454,Unf,1988.0,2062,TA,14364,69.0,128.0,55,5,7,1157,0.0,1988,1989
689,689.0,3.0,No,141,Rec,548,0.0,360,Unf,1928.0,1378,Gd,9600,60.0,0.0,0,9,7,689,0.0,1928,2005
884,464.0,3.0,No,0,Unf,884,0.0,216,Unf,1960.0,1348,TA,6000,50.0,0.0,0,8,5,884,0.0,1925,1997
1412,0.0,3.0,Mn,1005,GLQ,387,0.0,576,Unf,1988.0,1412,Gd,11457,130.0,0.0,0,5,6,1392,0.0,1988,1988
1694,0.0,3.0,No,0,Unf,1694,0.0,818,Fin,2007.0,1694,Gd,12030,93.0,254.0,228,5,8,1694,0.0,2007,2007
1137,817.0,3.0,No,341,BLQ,457,0.0,431,Unf,1939.0,1954,Gd,15660,69.0,312.0,119,9,7,798,0.0,1939,2006
2524,0.0,4.0,No,1104,ALQ,1420,0.0,542,Fin,1981.0,2524,Gd,9600,80.0,0.0,120,5,8,2524,0.0,1981,1981
1652,0.0,2.0,No,1572,GLQ,80,0.0,840,Fin,2006.0,1652,Ex,13173,108.0,300.0,102,5,9,1652,0.0,2006,2007
855,586.0,3.0,No,311,ALQ,544,0.0,440,Unf,1978.0,1441,TA,2289,24.0,0.0,0,6,6,855,0.0,1978,1978
1352,0.0,3.0,Av,300,BLQ,468,0.0,288,Unf,1958.0,1352,Gd,6930,92.0,120.0,0,4,5,1062,0.0,1958,1958
1422,0.0,3.0,Av,0,Unf,1422,0.0,626,RFn,2004.0,1422,Gd,8500,63.0,106.0,60,5,7,1422,0.0,2004,2004
807,702.0,3.0,No,0,Unf,783,0.0,393,Fin,2003.0,1509,Gd,7875,63.0,0.0,75,5,7,783,0.0,2003,2003
3138,1538.0,3.0,Gd,2260,GLQ,878,0.0,884,Fin,2007.0,4676,Ex,40094,130.0,762.0,406,5,10,3138,0.0,2007,2008
1249,1347.0,4.0,Av,0,Unf,1249,0.0,840,RFn,2006.0,2596,Gd,16259,111.0,370.0,154,5,9,1249,0.0,2006,2006
1073,0.0,2.0,No,0,Unf,1073,0.0,326,Unf,1968.0,1073,TA,5400,60.0,0.0,0,6,5,1073,0.0,1921,1968
1072,0.0,2.0,Gd,459,Unf,88,0.0,525,Unf,2005.0,1072,TA,3675,35.0,80.0,28,5,6,547,0.0,2005,2005
1422,915.0,5.0,No,0,Unf,662,0.0,560,Unf,1945.0,2337,TA,13600,85.0,0.0,57,5,5,662,0.0,1900,1950
874,650.0,3.0,No,460,BLQ,414,0.0,315,Unf,1958.0,1524,TA,11344,78.0,180.0,0,5,5,874,0.0,1958,1958
926,678.0,3.0,No,0,Unf,926,0.0,470,Fin,1997.0,1604,TA,10839,100.0,0.0,36,5,6,926,0.0,1997,1998
2020,0.0,3.0,No,1436,GLQ,570,0.0,900,Fin,2009.0,2020,Ex,12220,94.0,305.0,54,5,10,2006,0.0,2009,2009
679,504.0,2.0,No,331,ALQ,318,0.0,308,Unf,1981.0,1183,TA,6000,50.0,0.0,176,7,3,649,0.0,1948,2002
1559,0.0,3.0,No,338,Rec,1221,0.0,812,Unf,1948.0,1559,TA,8100,90.0,0.0,116,6,5,1559,0.0,1948,1973
972,0.0,2.0,No,680,ALQ,292,0.0,240,Unf,1948.0,972,TA,8000,50.0,0.0,0,6,6,972,0.0,1948,2002
1187,530.0,3.0,Mn,902,LwQ,254,0.0,400,RFn,1990.0,1717,Gd,13758,44.0,117.0,36,5,7,1156,0.0,1990,1991
1264,1312.0,4.0,No,0,Unf,1234,0.0,666,Fin,2006.0,2576,Ex,12438,82.0,466.0,100,5,8,1234,0.0,2006,2006
975,975.0,3.0,No,649,Unf,326,0.0,576,RFn,1997.0,1950,Gd,7399,66.0,1600.0,10,5,7,975,0.0,1997,1998
962,830.0,3.0,No,0,Unf,936,0.0,451,Fin,2000.0,1792,TA,10261,93.0,318.0,0,5,6,936,0.0,2000,2000
1149,467.0,3.0,Mn,370,LwQ,779,0.0,216,Unf,1926.0,1616,Gd,5400,40.0,0.0,0,7,6,1149,0.0,1926,2004
1872,0.0,3.0,Av,929,GLQ,916,0.0,604,Unf,1988.0,1872,TA,10400,80.0,102.0,39,5,7,1845,197.0,1988,1988
927,988.0,3.0,Mn,789,GLQ,119,0.0,506,Fin,1992.0,1915,Gd,10041,80.0,0.0,150,5,8,908,0.0,1992,1992
998,764.0,4.0,No,0,Unf,596,0.0,576,Unf,1989.0,1762,Gd,7200,60.0,0.0,0,7,7,596,0.0,1920,1950
1301,0.0,2.0,No,0,Unf,1293,0.0,572,RFn,2006.0,1301,Gd,7200,60.0,0.0,121,5,7,1293,0.0,2006,2006
728,728.0,3.0,No,0,Unf,728,0.0,429,RFn,2006.0,1456,TA,15578,105.0,0.0,0,5,6,728,0.0,2006,2006
660,660.0,3.0,No,0,Unf,660,0.0,400,Fin,2003.0,1320,Gd,7750,69.0,0.0,48,5,7,660,0.0,2003,2003
915,720.0,3.0,No,300,Rec,765,0.0,440,Unf,1950.0,1635,TA,8737,70.0,0.0,38,7,6,1065,0.0,1923,1950
764,862.0,2.0,No,0,Unf,764,0.0,474,RFn,2003.0,1626,Gd,2628,36.0,106.0,27,5,7,764,0.0,2003,2003
1728,568.0,3.0,Gd,1338,GLQ,384,0.0,842,RFn,2008.0,2296,Ex,13478,97.0,420.0,274,5,10,1722,0.0,2008,2008
2364,0.0,3.0,Gd,2188,GLQ,142,0.0,820,Fin,2009.0,2364,Ex,12919,100.0,760.0,67,5,9,2330,0.0,2009,2010
616,796.0,3.0,No,0,Unf,616,0.0,432,Fin,2007.0,1412,Gd,8499,73.0,0.0,36,5,6,616,0.0,2006,2007
1005,1286.0,4.0,No,0,Unf,975,0.0,429,Fin,1999.0,2291,Gd,8738,66.0,302.0,0,5,7,975,0.0,1999,1999
1316,0.0,3.0,No,28,GLQ,1288,0.0,397,Fin,2005.0,1316,Gd,10237,65.0,0.0,0,5,6,1316,0.0,2005,2006
720,0.0,2.0,None,0,None,0,0.0,287,Unf,1955.0,720,TA,6627,69.0,0.0,0,6,3,0,0.0,1949,1950
1232,0.0,3.0,No,660,BLQ,572,0.0,516,Unf,1984.0,1232,TA,11120,69.0,0.0,0,6,6,1232,0.0,1984,1984
1436,884.0,3.0,No,774,ALQ,104,0.0,180,Unf,1945.0,2320,Gd,7259,61.0,0.0,0,8,6,1028,0.0,1945,2002
1040,0.0,2.0,None,0,None,0,0.0,420,Unf,1956.0,1040,TA,7200,60.0,0.0,0,5,4,0,0.0,1949,1950
1226,592.0,4.0,No,224,LwQ,816,0.0,240,Unf,1951.0,1818,TA,7758,69.0,600.0,0,4,7,1040,0.0,1931,1950
1324,0.0,3.0,No,643,Rec,445,0.0,440,Unf,1965.0,1324,TA,8658,84.0,101.0,138,5,6,1088,0.0,1965,1965
894,0.0,3.0,No,180,Rec,340,0.0,384,Unf,1966.0,894,TA,7094,99.0,0.0,0,5,5,894,0.0,1966,1966
1200,0.0,1.0,Mn,661,GLQ,203,0.0,884,Unf,1977.0,1200,Gd,9230,71.0,166.0,64,8,5,864,0.0,1965,1998
1112,0.0,3.0,No,120,BLQ,736,0.0,271,Unf,1950.0,1668,TA,9600,80.0,0.0,0,8,6,856,0.0,1950,2005
1578,0.0,3.0,No,0,Unf,1573,0.0,840,Unf,2008.0,1578,Ex,9262,78.0,194.0,36,5,8,1573,0.0,2008,2009
1836,0.0,3.0,Mn,1039,GLQ,797,0.0,862,Fin,2004.0,1836,Gd,11362,107.0,42.0,185,5,8,1836,0.0,2004,2005
1560,0.0,3.0,No,0,Unf,1560,0.0,573,Fin,2003.0,1560,Gd,9196,129.0,0.0,150,5,7,1560,0.0,2003,2003
847,886.0,3.0,Gd,0,Unf,847,0.0,433,Fin,2003.0,1733,Gd,12394,69.0,0.0,48,5,7,847,0.0,2003,2003
958,581.0,3.0,No,0,Unf,650,0.0,686,Unf,1983.0,1539,Gd,10440,60.0,0.0,78,8,5,650,0.0,1904,2002
1261,0.0,3.0,No,662,ALQ,599,0.0,433,RFn,1958.0,1261,TA,9120,76.0,0.0,0,6,6,1261,0.0,1958,1958
735,299.0,2.0,No,0,Unf,735,0.0,240,Unf,1940.0,1034,TA,10134,60.0,0.0,39,6,5,735,0.0,1940,1950
832,878.0,3.0,No,426,GLQ,406,0.0,506,RFn,1993.0,1710,Gd,9291,76.0,120.0,70,5,6,832,0.0,1993,1993
798,0.0,3.0,No,0,Unf,798,0.0,595,RFn,2003.0,1640,Gd,7226,72.0,0.0,45,5,7,798,0.0,2003,2003
1071,1101.0,3.0,No,0,Unf,1063,0.0,947,RFn,2006.0,2172,Gd,14154,109.0,350.0,62,5,7,1063,0.0,2006,2006
948,0.0,3.0,No,0,Unf,948,0.0,300,Unf,1968.0,948,TA,8978,69.0,0.0,0,5,5,948,0.0,1968,1968
707,707.0,3.0,Av,0,Unf,707,0.0,403,Fin,2004.0,1414,Gd,9056,74.0,0.0,35,5,8,707,0.0,2004,2004
1088,871.0,3.0,Av,0,Unf,1088,0.0,1025,RFn,2006.0,1959,Gd,9000,75.0,0.0,46,5,8,1088,0.0,2006,2006
1055,1208.0,3.0,No,0,Unf,1055,0.0,905,Fin,2001.0,2263,Gd,9240,69.0,396.0,45,5,8,1055,0.0,2001,2002
1314,0.0,2.0,No,904,GLQ,410,0.0,626,RFn,2008.0,1314,Gd,5063,34.0,166.0,62,5,7,1314,0.0,2007,2008
1164,0.0,3.0,No,0,Unf,1164,0.0,528,Unf,1969.0,1164,TA,9600,80.0,168.0,0,5,7,1164,0.0,1969,1969
483,504.0,3.0,No,321,Rec,162,0.0,280,Unf,1987.0,987,TA,1869,21.0,127.0,0,6,6,483,0.0,1970,1970
1541,0.0,3.0,No,0,Unf,1541,0.0,843,RFn,2001.0,1541,Gd,13704,118.0,150.0,81,5,7,1541,0.0,2001,2002
734,0.0,2.0,No,0,Unf,648,0.0,440,Unf,1990.0,1118,TA,4400,40.0,0.0,0,8,6,648,0.0,1920,1950
772,351.0,3.0,No,0,Unf,732,0.0,264,Unf,1979.0,1123,TA,6060,50.0,0.0,0,5,4,732,0.0,1939,1950
1694,0.0,3.0,Av,1369,GLQ,317,0.0,636,RFn,2004.0,1694,Gd,10084,75.0,186.0,57,5,8,1686,0.0,2004,2005
1377,806.0,4.0,No,1002,GLQ,0,0.0,786,Unf,1988.0,2183,Gd,13837,69.0,178.0,0,5,7,1204,0.0,1988,1988
1466,0.0,3.0,No,176,Unf,1290,0.0,528,Fin,1959.0,1466,Fa,17755,134.0,132.0,140,4,5,1466,0.0,1959,1959
1196,0.0,2.0,No,616,LwQ,580,0.0,297,RFn,1956.0,1196,TA,9000,72.0,74.0,44,5,6,1196,0.0,1956,1956
1437,0.0,3.0,Gd,1157,ALQ,280,0.0,528,RFn,1976.0,1437,Gd,10768,90.0,0.0,21,8,5,1437,0.0,1976,2004
983,767.0,4.0,Mn,660,ALQ,323,0.0,423,Unf,1989.0,1750,TA,12508,75.0,0.0,0,7,6,983,0.0,1940,1985
1224,0.0,2.0,No,883,GLQ,341,0.0,402,Fin,1999.0,1224,TA,4500,69.0,425.0,304,5,6,1224,0.0,1999,1999
882,0.0,1.0,No,0,Unf,882,0.0,0,None,1980.0,882,TA,5500,55.0,0.0,0,6,4,882,0.0,1956,1956
846,846.0,3.0,Av,0,Unf,846,0.0,650,RFn,2009.0,1692,Gd,13159,83.0,0.0,114,5,7,846,0.0,2009,2009
1276,1336.0,4.0,No,854,GLQ,371,0.0,676,Fin,1998.0,2612,Gd,12203,98.0,975.0,0,5,8,1225,0.0,1998,1999
1006,1040.0,3.0,No,866,GLQ,132,0.0,871,RFn,2003.0,2046,Gd,10625,85.0,292.0,62,5,7,998,0.0,2003,2004
1088,0.0,2.0,No,0,Unf,1074,0.0,461,RFn,1987.0,1088,Gd,3696,69.0,0.0,74,5,8,1074,0.0,1986,1986
804,878.0,3.0,No,505,GLQ,299,0.0,523,RFn,1998.0,1682,Gd,8750,70.0,116.0,77,5,6,804,0.0,1998,1998
1022,1038.0,3.0,No,772,ALQ,220,0.0,390,RFn,1999.0,2060,Gd,8755,69.0,298.0,0,5,7,992,0.0,1999,1999
848,0.0,1.0,Av,662,GLQ,186,0.0,420,RFn,2004.0,848,Gd,4438,69.0,205.0,0,5,6,848,0.0,2004,2004
1052,720.0,4.0,No,378,Unf,342,0.0,240,Unf,1939.0,2192,Gd,8400,60.0,0.0,24,8,5,720,0.0,1939,1997
948,0.0,3.0,No,492,ALQ,372,0.0,248,Unf,1954.0,948,TA,10215,75.0,132.0,0,5,4,864,0.0,1954,1954
900,0.0,3.0,Mn,234,Unf,180,0.0,576,Unf,2005.0,900,Gd,7200,60.0,0.0,32,7,5,900,0.0,1951,2000
1363,0.0,2.0,Gd,226,LwQ,96,0.0,439,Unf,1954.0,1363,TA,39104,73.0,0.0,0,7,7,1385,0.0,1954,2005
1720,0.0,3.0,No,919,GLQ,801,0.0,527,Fin,1996.0,1720,Gd,10593,59.0,338.0,56,5,7,1720,0.0,1996,1996
1328,653.0,4.0,No,622,BLQ,500,0.0,576,Unf,1981.0,1981,Gd,7804,65.0,0.0,44,3,4,1122,431.0,1928,1950
1252,0.0,1.0,Gd,429,BLQ,93,0.0,564,RFn,1960.0,1252,TA,13500,69.0,0.0,0,7,6,1602,0.0,1960,1975
1800,0.0,2.0,No,0,Unf,1800,0.0,702,Fin,2007.0,1800,Ex,11923,122.0,0.0,136,5,9,1800,0.0,2007,2007
864,0.0,2.0,No,120,LwQ,744,0.0,400,Unf,1951.0,864,TA,19138,140.0,0.0,0,5,4,864,0.0,1951,1951
1134,0.0,2.0,No,588,Unf,422,0.0,254,Unf,1960.0,1134,TA,7000,70.0,45.0,16,7,5,1010,0.0,1960,2002
1600,0.0,3.0,No,0,Unf,1566,0.0,890,RFn,2007.0,1600,Gd,14230,110.0,640.0,56,5,8,1566,0.0,2007,2007
990,1611.0,4.0,No,0,Unf,612,0.0,621,RFn,1998.0,2601,TA,9842,51.0,0.0,0,6,5,612,0.0,1921,1998
858,0.0,2.0,Gd,696,BLQ,162,0.0,0,None,1980.0,858,TA,7207,50.0,0.0,0,7,5,858,117.0,1958,2008
1204,0.0,2.0,No,866,GLQ,338,0.0,412,Unf,1998.0,1204,TA,4500,32.0,320.0,247,5,6,1204,0.0,1998,1998
1702,0.0,1.0,No,1540,GLQ,162,0.0,1052,Fin,2008.0,1702,Ex,8769,65.0,766.0,72,5,9,1702,0.0,2008,2008
1370,0.0,3.0,No,0,Unf,1090,0.0,479,RFn,1976.0,1370,TA,10400,80.0,189.0,0,5,7,1090,0.0,1976,1976
1092,1020.0,4.0,Mn,500,ALQ,176,0.0,576,Unf,1969.0,2112,TA,11075,85.0,0.0,0,5,6,952,0.0,1969,1969
918,765.0,3.0,No,226,LwQ,192,0.0,440,RFn,1978.0,1683,TA,11184,70.0,92.0,0,5,6,918,0.0,1978,1978
1521,0.0,3.0,No,0,Unf,1237,0.0,880,Unf,1988.0,2775,Gd,13500,75.0,0.0,502,9,10,1237,0.0,1893,2000
1352,1168.0,5.0,No,1012,GLQ,326,0.0,796,RFn,1993.0,2520,Gd,14541,69.0,0.0,55,7,8,1338,0.0,1993,1993
765,600.0,3.0,No,765,LwQ,0,0.0,440,Unf,1970.0,1365,TA,2368,24.0,312.0,36,6,5,765,0.0,1970,1970
848,0.0,1.0,Av,686,GLQ,162,0.0,420,Fin,2003.0,848,Gd,4435,37.0,170.0,0,5,6,848,140.0,2003,2003
1004,0.0,3.0,No,399,ALQ,605,0.0,420,Unf,1950.0,1664,TA,5000,50.0,0.0,24,7,6,1004,0.0,1947,1950
1456,0.0,2.0,Gd,0,Unf,1273,0.0,400,Fin,2003.0,1456,Gd,3196,69.0,40.0,20,5,8,1273,143.0,2003,2003
1065,846.0,3.0,No,380,Unf,397,0.0,471,RFn,1993.0,1911,Gd,9554,80.0,125.0,81,5,8,777,0.0,1993,1994
1069,0.0,2.0,No,559,ALQ,510,0.0,440,RFn,1977.0,1069,TA,4043,53.0,0.0,55,6,6,1069,0.0,1977,1977
916,684.0,3.0,Av,0,Unf,916,0.0,460,Fin,1997.0,1600,TA,8773,57.0,0.0,38,5,6,916,0.0,1997,1997
1575,626.0,4.0,Av,0,Unf,697,0.0,432,Unf,1966.0,2201,Gd,19690,69.0,0.0,236,7,6,697,0.0,1966,1966
900,602.0,3.0,No,0,Unf,602,0.0,180,Unf,1923.0,1502,Gd,10592,55.0,0.0,0,7,6,602,0.0,1923,1996
1140,0.0,3.0,No,0,Unf,1140,0.0,0,None,1980.0,1140,TA,17217,90.0,0.0,56,5,5,1140,0.0,2006,2006
840,880.0,3.0,No,0,Unf,840,0.0,440,Fin,2004.0,1720,Gd,8244,62.0,0.0,48,5,7,840,0.0,2004,2004
1440,0.0,3.0,No,678,BLQ,762,0.0,467,Fin,1981.0,1440,Gd,12546,69.0,310.0,0,7,6,1440,0.0,1981,1981
1362,0.0,2.0,Av,20,ALQ,1342,0.0,460,Unf,2005.0,1362,Gd,7577,61.0,256.0,28,5,6,1362,0.0,2005,2006
702,779.0,3.0,No,0,Unf,702,0.0,343,Fin,1994.0,1481,TA,8125,65.0,0.0,36,5,6,702,0.0,1994,1995
1717,0.0,3.0,Av,0,Unf,1709,0.0,908,RFn,2006.0,1717,Gd,11146,87.0,250.0,39,5,8,1709,0.0,2006,2006
1709,0.0,2.0,Av,1238,GLQ,460,0.0,506,Fin,1999.0,1709,Gd,5119,50.0,60.0,65,5,9,1698,0.0,1999,2000
983,756.0,3.0,No,649,GLQ,321,0.0,480,Fin,1999.0,1739,Gd,2645,24.0,456.0,0,5,8,970,0.0,1999,2000
929,929.0,5.0,No,0,Unf,755,0.0,0,None,1980.0,2229,TA,5520,92.0,0.0,198,6,6,755,0.0,1912,1950
1824,0.0,2.0,Gd,1219,GLQ,424,0.0,739,Unf,1971.0,1824,Gd,115149,69.0,351.0,48,5,7,1643,0.0,1971,2002
372,720.0,3.0,None,0,None,0,0.0,0,None,1980.0,1092,Fa,5600,70.0,0.0,0,5,4,0,0.0,1930,1950
1038,1060.0,3.0,Mn,0,Unf,1030,0.0,878,RFn,2005.0,2098,Ex,10240,80.0,178.0,52,5,8,1030,0.0,2005,2005
725,754.0,4.0,No,626,ALQ,99,0.0,484,Fin,1972.0,1479,Gd,7472,69.0,138.0,32,9,7,725,0.0,1972,2004
818,406.0,3.0,No,468,Rec,350,0.0,210,Unf,1926.0,1224,TA,3950,69.0,0.0,0,8,6,818,0.0,1926,2004
774,0.0,3.0,No,544,Rec,0,286.0,0,None,1980.0,774,Gd,4270,70.0,0.0,0,6,3,544,0.0,1931,2006
1155,0.0,3.0,Av,899,ALQ,210,0.0,576,Unf,1987.0,1155,Gd,11782,88.0,0.0,0,7,5,1109,192.0,1961,1995
765,600.0,2.0,No,471,ALQ,294,0.0,440,Unf,1971.0,1365,TA,1920,24.0,376.0,36,5,5,765,0.0,1971,1971
1200,0.0,4.0,No,0,Unf,1200,0.0,312,Unf,1923.0,1200,TA,11340,84.0,0.0,0,5,6,1200,0.0,1923,1950
1660,0.0,3.0,Mn,1220,GLQ,440,0.0,500,RFn,2006.0,1660,Gd,10182,85.0,420.0,50,5,8,1660,0.0,2006,2006
1479,0.0,3.0,Av,1013,GLQ,440,0.0,558,RFn,2003.0,1479,Gd,10665,72.0,167.0,29,5,7,1453,0.0,2003,2003
1154,0.0,3.0,Mn,740,BLQ,184,0.0,480,RFn,1966.0,1154,TA,11000,69.0,200.0,58,6,5,1154,0.0,1966,1966
1437,0.0,3.0,No,988,Rec,200,0.0,576,Unf,1999.0,1437,TA,14175,69.0,0.0,0,6,5,1188,0.0,1956,1987
794,676.0,3.0,Av,182,GLQ,612,0.0,388,Fin,1997.0,1470,TA,13869,69.0,0.0,75,6,6,794,0.0,1997,1997
1068,0.0,3.0,No,663,GLQ,396,0.0,264,RFn,1963.0,1068,TA,8414,70.0,0.0,0,8,6,1059,0.0,1963,2003
1088,110.0,4.0,No,0,Unf,901,0.0,0,Unf,1980.0,1198,TA,5586,60.0,0.0,98,7,6,901,0.0,1920,1998
756,797.0,3.0,No,0,Unf,756,0.0,615,RFn,2005.0,1553,Gd,8125,65.0,0.0,45,5,7,756,0.0,2005,2006
1052,0.0,3.0,Av,504,Unf,506,0.0,440,Unf,1971.0,1052,TA,8816,80.0,80.0,0,7,6,1010,0.0,1971,1971
1670,0.0,3.0,No,0,Unf,1670,0.0,690,RFn,2006.0,1670,Gd,14859,50.0,27.0,60,5,7,1670,0.0,2006,2006
912,1215.0,4.0,Mn,48,BLQ,422,0.0,833,RFn,1991.0,2127,Gd,13125,103.0,0.0,192,5,7,1104,0.0,1991,1991
864,0.0,3.0,No,398,ALQ,317,0.0,720,RFn,1980.0,864,Gd,7200,60.0,0.0,0,8,5,864,0.0,1950,2002
1096,0.0,3.0,Mn,75,BLQ,230,0.0,299,Fin,1969.0,1096,TA,15870,69.0,0.0,32,5,5,1096,0.0,1969,1969
798,546.0,3.0,No,0,Unf,546,0.0,0,None,1980.0,1344,TA,1533,21.0,0.0,0,6,4,546,0.0,1970,2008
902,0.0,2.0,Av,301,BLQ,239,0.0,484,Unf,1983.0,902,TA,8885,69.0,0.0,0,5,5,864,0.0,1983,1983
1302,0.0,3.0,Av,0,Unf,1302,0.0,436,Fin,2007.0,1302,Gd,8993,73.0,0.0,22,5,7,1302,0.0,2007,2007
880,888.0,2.0,Mn,390,Unf,490,0.0,320,Unf,1914.0,1768,TA,10800,60.0,0.0,341,7,7,880,0.0,1914,1970
1733,0.0,4.0,None,0,None,0,0.0,452,Unf,1955.0,1733,TA,13680,69.0,0.0,0,5,3,0,0.0,1955,1955
986,0.0,2.0,No,0,Unf,960,0.0,180,Unf,1926.0,986,TA,6180,60.0,0.0,128,5,6,960,0.0,1926,1950
864,0.0,2.0,No,468,Rec,396,0.0,0,None,1980.0,864,TA,5604,67.0,0.0,0,6,5,864,0.0,1925,1950
780,596.0,3.0,No,0,Unf,780,0.0,198,Unf,1937.0,1376,TA,8600,50.0,0.0,0,6,6,780,0.0,1937,1950
869,0.0,2.0,No,0,Unf,440,0.0,0,None,1980.0,869,Fa,5900,51.0,0.0,0,7,4,440,0.0,1923,1958
1586,0.0,3.0,No,0,Unf,1362,0.0,435,Unf,1979.0,1586,TA,17043,48.0,0.0,0,5,6,1362,192.0,1979,1998
1144,0.0,3.0,No,594,BLQ,270,0.0,264,RFn,1961.0,1144,TA,10000,80.0,0.0,0,6,5,864,0.0,1961,1983
1235,0.0,2.0,No,600,Rec,635,0.0,480,Unf,1961.0,1235,TA,8500,85.0,203.0,0,3,5,1235,0.0,1961,1961
1445,689.0,5.0,No,0,Unf,844,268.0,441,Unf,1930.0,2134,Gd,11888,69.0,0.0,60,6,6,844,0.0,1916,1994
1657,0.0,3.0,No,1237,LwQ,420,0.0,484,Unf,1970.0,1657,TA,12155,69.0,0.0,0,3,6,1657,0.0,1970,1970
1501,0.0,3.0,Gd,679,GLQ,811,0.0,577,RFn,1999.0,1501,Gd,10335,78.0,183.0,29,5,7,1490,0.0,1999,1999
847,1112.0,4.0,Av,0,Unf,847,0.0,434,Fin,2004.0,1959,Gd,11796,59.0,0.0,48,5,7,847,0.0,2004,2005
811,741.0,3.0,No,550,ALQ,163,0.0,434,RFn,1975.0,1552,TA,11475,85.0,0.0,208,6,6,713,0.0,1975,1975
